Entity,Code,Year,Oil_cons_TWh,Gas_cons_TWh,Coal_cons_TWh
South Africa,ZAF,1974,132.2976,1.1645409,382.28513
South Africa,ZAF,1975,140.55472,1.5310789,408.01004
South Africa,ZAF,1976,142.11977,1.5463556,428.38846
South Africa,ZAF,1977,140.73819,1.4814292,443.7921
South Africa,ZAF,1978,147.81738,1.5196211,431.03104
South Africa,ZAF,1979,140.08987,1.8785208,459.74677
South Africa,ZAF,1980,144.07216,2.1266634,496.73206
South Africa,ZAF,1981,156.11461,2.0636463,588.86005
South Africa,ZAF,1982,158.24547,1.8785208,645.5872
South Africa,ZAF,1983,159.86389,2.128573,655.7013
South Africa,ZAF,1984,174.05658,2.1352568,706.5366
South Africa,ZAF,1985,170.03987,2.0160124,725.5737
South Africa,ZAF,1986,164.14243,2.1152058,735.66565
South Africa,ZAF,1987,173.64066,1.9568148,748.57306
South Africa,ZAF,1988,191.27434,1.9740012,809.92725
South Africa,ZAF,1989,198.1788,2.012193,755.8787
South Africa,ZAF,1990,200.10172,19.708776,782.8977
South Africa,ZAF,1991,201.75452,19.93968,768.75287
South Africa,ZAF,1992,208.36374,18.411568,771.6844
South Africa,ZAF,1993,216.77267,12.738033,774.72943
South Africa,ZAF,1994,226.23352,12.754265,799.63
South Africa,ZAF,1995,241.26068,12.911383,829.7133
South Africa,ZAF,1996,248.50722,11.2445545,842.5073
South Africa,ZAF,1997,252.60281,9.315007,861.0868
South Africa,ZAF,1998,256.45294,9.297571,835.2281
South Africa,ZAF,1999,259.98068,11.863835,872.69934
South Africa,ZAF,2000,264.2983,11.396028,867.9654
South Africa,ZAF,2001,269.9824,13.829062,871.06885
South Africa,ZAF,2002,276.94214,13.919589,828.5981
South Africa,ZAF,2003,286.92316,10.525238,920.9662
South Africa,ZAF,2004,297.69238,24.34282,1009.1069
South Africa,ZAF,2005,298.21884,34.55495,930.26404
South Africa,ZAF,2006,304.01212,37.446712,947.5279
South Africa,ZAF,2007,310.24753,37.908703,972.9775
South Africa,ZAF,2008,294.22476,39.219204,1085.5026
South Africa,ZAF,2009,288.55823,33.239952,1091.1696
South Africa,ZAF,2010,301.24677,41.220562,1079.5363
South Africa,ZAF,2011,304.78052,42.809494,1052.6561
South Africa,ZAF,2012,312.59332,43.573288,1027.3839
South Africa,ZAF,2013,318.11743,40.543686,1027.6122
South Africa,ZAF,2014,313.67712,42.982246,1040.7196
South Africa,ZAF,2015,346.10394,43.186268,976.4878
South Africa,ZAF,2016,331.8595,36.546562,1050.0541
South Africa,ZAF,2017,331.17358,40.109257,1032.9448
South Africa,ZAF,2018,331.32516,44.10787,980.2603
South Africa,ZAF,2019,327.89325,42.611744,1044.748
South Africa,ZAF,2020,267.8717,39.70529,988.78064
South Africa,ZAF,2021,289.16666,38.534122,980.9556
South America,,1965,741.8414,136.25314,66.62468
South America,,1966,787.489,144.37679,67.29803
South America,,1967,806.4469,155.30939,71.30021
South America,,1968,874.4988,163.17763,68.36894
South America,,1969,910.8326,168.62686,74.43404
South America,,1970,937.90955,168.84636,82.698456
South America,,1971,997.09,172.76349,76.8949
South America,,1972,1063.5258,183.04575,75.25929
South America,,1973,1172.5237,211.0489,78.5963
South America,,1974,1225.7903,225.83922,85.87848
South America,,1975,1234.8936,226.1753,90.089195
South America,,1976,1297.1825,265.03424,90.754265
South America,,1977,1352.478,284.32254,103.45253
South America,,1978,1415.2362,290.74673,110.90812
South America,,1979,1496.4349,313.81042,117.43261
South America,,1980,1501.0491,332.27032,124.2896
South America,,1981,1477.8456,340.61926,122.71796
South America,,1982,1461.3729,374.74255,123.053856
South America,,1983,1411.2336,388.07208,135.7728
South America,,1984,1390.818,420.16827,156.72926
South America,,1985,1397.0781,428.90402,179.82538
South America,,1986,1489.9086,465.95,182.37999
South America,,1987,1528.4475,465.10858,199.6647
South America,,1988,1575.3722,501.54425,198.1975
South America,,1989,1556.0154,521.82526,214.54185
South America,,1990,1537.5651,540.36786,179.87613
South America,,1991,1560.0049,549.3064,190.32883
South America,,1992,1696.0037,568.64526,200.23802
South America,,1993,1716.5405,609.32544,202.43074
South America,,1994,1842.3601,634.74915,215.73962
South America,,1995,1902.884,700.0897,219.18008
South America,,1996,1935.4608,773.3728,225.47377
South America,,1997,2067.474,783.8485,242.62984
South America,,1998,2142.4363,845.75946,237.44543
South America,,1999,2190.0352,827.17554,234.50664
South America,,2000,2134.0674,875.3867,236.40985
South America,,2001,2135.4497,909.8304,222.49556
South America,,2002,2132.6099,911.9397,212.9839
South America,,2003,2084.2817,943.7164,222.6734
South America,,2004,2168.959,1059.8514,234.2243
South America,,2005,2236.5374,1091.0902,220.90196
South America,,2006,2276.3337,1160.6055,255.3773
South America,,2007,2438.49,1190.2633,272.51825
South America,,2008,2526.212,1197.7673,292.82364
South America,,2009,2513.4644,1143.1996,245.31589
South America,,2010,2679.017,1240.7551,301.76654
South America,,2011,2792.6245,1289.0256,318.62106
South America,,2012,2916.185,1383.2856,336.93686
South America,,2013,3051.6218,1433.6262,365.95923
South America,,2014,3051.638,1484.237,383.0173
South America,,2015,2913.32,1545.6106,374.87225
South America,,2016,2761.4429,1534.115,360.47574
South America,,2017,2738.072,1538.7134,358.6936
South America,,2018,2638.7769,1470.7501,350.5871
South America,,2019,2595.695,1398.9711,345.4647
South America,,2020,2318.1807,1270.6459,306.1016
South America,,2021,2549.0278,1414.6879,340.1933
South Korea,KOR,1965,15.124585,0,57.59176
South Korea,KOR,1966,22.645342,0,65.20941
South Korea,KOR,1967,39.257145,0,62.20887
South Korea,KOR,1968,58.03968,0,58.7315
South Korea,KOR,1969,78.770836,0,61.33662
South Korea,KOR,1970,98.390976,0,65.46527
South Korea,KOR,1971,111.12396,0,66.16307
South Korea,KOR,1972,115.992966,0,67.81453
South Korea,KOR,1973,142.77954,0,85.75962
South Korea,KOR,1974,147.48795,0,88.44615
South Korea,KOR,1975,167.17403,0,93.44705
South Korea,KOR,1976,187.67162,0,104.16991
South Korea,KOR,1977,223.60997,0,113.71814
South Korea,KOR,1978,255.6979,0,115.06722
South Korea,KOR,1979,287.68427,0,137.73409
South Korea,KOR,1980,284.98254,0,153.50436
South Korea,KOR,1981,282.1468,0,177.29004
South Korea,KOR,1982,280.0684,0,179.69048
South Korea,KOR,1983,293.03107,0,191.79149
South Korea,KOR,1984,294.2903,0,231.0532
South Korea,KOR,1985,311.11945,0,256.11703
South Korea,KOR,1986,338.9009,0.7117561,271.3279
South Korea,KOR,1987,356.26428,22.022568,274.9204
South Korea,KOR,1988,425.95413,28.449306,292.63754
South Korea,KOR,1989,486.68195,27.52821,284.84778
South Korea,KOR,1990,589.9107,31.64174,280.56445
South Korea,KOR,1991,717.34766,36.655434,281.5181
South Korea,KOR,1992,868.07513,47.949326,274.12143
South Korea,KOR,1993,953.1819,59.90264,300.51804
South Korea,KOR,1994,1046.2953,79.73761,308.57297
South Korea,KOR,1995,1141.5756,96.43247,319.7715
South Korea,KOR,1996,1221.4814,127.40433,373.323
South Korea,KOR,1997,1342.7759,154.82787,406.20566
South Korea,KOR,1998,1117.2621,144.84235,419.26846
South Korea,KOR,1999,1198.3898,176.35849,443.76706
South Korea,KOR,2000,1227.2627,198.07751,499.2131
South Korea,KOR,2001,1227.4753,217.57753,531.77246
South Korea,KOR,2002,1249.2562,241.77724,571.39
South Korea,KOR,2003,1259.749,253.2386,594.5768
South Korea,KOR,2004,1250.8655,296.7499,618.6974
South Korea,KOR,2005,1257.2378,317.7258,637.27167
South Korea,KOR,2006,1258.5535,334.98587,658.86743
South Korea,KOR,2007,1292.2332,362.81763,693.7644
South Korea,KOR,2008,1232.242,373.36835,768.74066
South Korea,KOR,2009,1246.8798,354.91504,797.7598
South Korea,KOR,2010,1273.9985,450.16473,897.1591
South Korea,KOR,2011,1286.9058,484.45462,973.2845
South Korea,KOR,2012,1332.9854,525.2864,937.80133
South Korea,KOR,2013,1335.0175,549.75824,948.35675
South Korea,KOR,2014,1329.7904,500.03998,981.5569
South Korea,KOR,2015,1393.7766,456.49728,993.21594
South Korea,KOR,2016,1519.5149,476.43692,947.83685
South Korea,KOR,2017,1504.5675,497.56393,1002.23505
South Korea,KOR,2018,1499.6989,578.0401,1007.7488
South Korea,KOR,2019,1486.9946,560.33826,955.36615
South Korea,KOR,2020,1405.6753,575.3731,840.15936
South Korea,KOR,2021,1497.4318,625.47754,843.4018
South and Central America (BP),,1965,1014.02625,147.71014,67.209816
South and Central America (BP),,1966,1067.0048,157.82979,67.89776
South and Central America (BP),,1967,1097.7972,170.15462,71.90734
South and Central America (BP),,1968,1172.6041,178.75238,68.96926
South and Central America (BP),,1969,1217.7325,184.2801,75.04892
South and Central America (BP),,1970,1282.9456,188.00996,83.17477
South and Central America (BP),,1971,1350.2467,191.4859,77.297134
South and Central America (BP),,1972,1455.6798,202.40028,75.72361
South and Central America (BP),,1973,1594.3616,229.72734,79.03736
South and Central America (BP),,1974,1648.1173,242.95543,86.27546
South and Central America (BP),,1975,1645.8557,241.73024,90.53494
South and Central America (BP),,1976,1719.8939,282.5842,91.11081
South and Central America (BP),,1977,1794.8445,304.86447,104.11946
South and Central America (BP),,1978,1863.3116,315.20514,111.575554
South and Central America (BP),,1979,1948.1646,339.18698,118.003624
South and Central America (BP),,1980,1987.7661,360.90677,125.108696
South and Central America (BP),,1981,1966.1273,372.0468,123.52162
South and Central America (BP),,1982,1898.6062,412.8637,124.233475
South and Central America (BP),,1983,1828.6605,427.55777,138.14989
South and Central America (BP),,1984,1827.863,461.56915,158.64099
South and Central America (BP),,1985,1811.6581,471.37405,183.82
South and Central America (BP),,1986,1899.6208,509.39966,185.60352
South and Central America (BP),,1987,1948.8079,511.25092,204.5869
South and Central America (BP),,1988,1994.8606,554.60406,202.7086
South and Central America (BP),,1989,1995.5415,575.12164,218.93727
South and Central America (BP),,1990,1979.2474,595.6102,183.94098
South and Central America (BP),,1991,1999.7385,605.15717,194.67995
South and Central America (BP),,1992,2137.6924,622.5432,204.236
South and Central America (BP),,1993,2164.9705,669.835,206.66234
South and Central America (BP),,1994,2315.8748,703.93097,219.04668
South and Central America (BP),,1995,2390.882,774.3447,222.49002
South and Central America (BP),,1996,2435.3862,857.1985,229.01692
South and Central America (BP),,1997,2592.9211,874.9036,245.931
South and Central America (BP),,1998,2701.4324,937.8664,241.03043
South and Central America (BP),,1999,2738.7551,925.2252,239.11192
South and Central America (BP),,2000,2738.798,983.33673,243.52031
South and Central America (BP),,2001,2756.0195,1031.905,230.52928
South and Central America (BP),,2002,2757.4185,1042.2432,229.51892
South and Central America (BP),,2003,2712.1667,1095.907,243.2382
South and Central America (BP),,2004,2803.5627,1224.2316,258.01544
South and Central America (BP),,2005,2870.1074,1271.3912,241.29884
South and Central America (BP),,2006,2927.0095,1375.1426,279.90408
South and Central America (BP),,2007,3087.1025,1411.4226,299.82407
South and Central America (BP),,2008,3161.0068,1414.4355,318.90253
South and Central America (BP),,2009,3119.56,1358.4406,269.83835
South and Central America (BP),,2010,3281.7039,1472.7887,325.32
South and Central America (BP),,2011,3409.2078,1521.2981,346.9414
South and Central America (BP),,2012,3523.3135,1617.8889,365.09177
South and Central America (BP),,2013,3644.0156,1673.1067,398.94324
South and Central America (BP),,2014,3642.2585,1726.1266,418.45776
South and Central America (BP),,2015,3538.857,1778.4166,411.95087
South and Central America (BP),,2016,3409.7393,1741.8292,399.0772
South and Central America (BP),,2017,3378.4785,1758.2996,390.64795
South and Central America (BP),,2018,3270.3691,1687.392,386.51523
South and Central America (BP),,2019,3236.0261,1628.0659,395.1337
South and Central America (BP),,2020,2851.3057,1472.1095,365.2175
South and Central America (BP),,2021,3142.6514,1633.4739,405.91922
Spain,ESP,1965,166.38136,0,112.811
Spain,ESP,1966,196.83342,0,104.36762
Spain,ESP,1967,238.4801,0,106.0656
Spain,ESP,1968,253.3006,0,107.36816
Spain,ESP,1969,288.38126,0.9393,108.0427
Spain,ESP,1970,328.98575,0.7474,114.13682
Spain,ESP,1971,362.10995,3.9794,114.70669
Spain,ESP,1972,381.81464,11.716,117.47463
Spain,ESP,1973,458.62744,11.312,115.05559
Spain,ESP,1974,480.74136,14.14,111.43866
Spain,ESP,1975,499.90475,14.5844,123.49897
Spain,ESP,1976,567.02826,16.7458,119.61455
Spain,ESP,1977,535.3549,16.0994,128.12772
Spain,ESP,1978,551.28845,16.4933,110.11284
Spain,ESP,1979,584.30664,15.9378,125.49933
Spain,ESP,1980,618.6684,20.4323,144.66557
Spain,ESP,1981,599.03894,23.331,178.46236
Spain,ESP,1982,566.287,25.4419,197.76814
Spain,ESP,1983,567.4309,27.5124,208.01418
Spain,ESP,1984,535.18097,22.5634,211.47992
Spain,ESP,1985,515.2207,23.937,209.08414
Spain,ESP,1986,510.47852,28.1992,216.6669
Spain,ESP,1987,536.0967,30.1889,210.20062
Spain,ESP,1988,548.8795,38.9557,182.38165
Spain,ESP,1989,575.17896,50.0051,224.83116
Spain,ESP,1990,556.60004,57.79439,223.43556
Spain,ESP,1991,568.6487,65.11024,232.58836
Spain,ESP,1992,637.3579,68.079414,237.29852
Spain,ESP,1993,607.8931,66.77966,213.45702
Spain,ESP,1994,638.54456,73.217926,220.06287
Spain,ESP,1995,679.26404,89.79324,220.58621
Spain,ESP,1996,697.5843,100.489685,186.39401
Spain,ESP,1997,724.83765,131.48898,213.46864
Spain,ESP,1998,785.5994,134.98706,203.42033
Spain,ESP,1999,812.9289,154.5253,227.9829
Spain,ESP,2000,823.6165,176.96399,243.48569
Spain,ESP,2001,858.1524,190.69435,222.92384
Spain,ESP,2002,865.24225,218.03435,251.18474
Spain,ESP,2003,885.71545,248.28728,234.10027
Spain,ESP,2004,906.60706,292.69073,244.79987
Spain,ESP,2005,914.422,347.01956,238.5662
Spain,ESP,2006,920.4873,363.1737,208.27003
Spain,ESP,2007,927.29694,369.57272,233.0303
Spain,ESP,2008,895.1655,405.92172,157.05151
Spain,ESP,2009,839.86475,363.0772,109.6709
Spain,ESP,2010,817.32007,361.9647,80.21211
Spain,ESP,2011,779.9972,336.46085,148.75932
Spain,ESP,2012,729.0679,332.25613,180.17197
Spain,ESP,2013,685.2795,303.28098,132.5471
Spain,ESP,2014,683.49054,275.239,135.36157
Spain,ESP,2015,706.523,285.43784,159.17297
Spain,ESP,2016,730.2117,291.21594,122.07011
Spain,ESP,2017,733.98615,317.12115,156.40977
Spain,ESP,2018,748.05707,314.9725,134.02188
Spain,ESP,2019,748.72864,359.74475,58.98408
Spain,ESP,2020,615.07794,324.9023,34.386036
Spain,ESP,2021,680.68005,338.98648,44.66681
Sri Lanka,LKA,1965,9.374515,0,0
Sri Lanka,LKA,1966,9.601324,0,0
Sri Lanka,LKA,1967,9.834314,0,0
Sri Lanka,LKA,1968,10.081403,0,0
Sri Lanka,LKA,1969,10.303509,0,0
Sri Lanka,LKA,1970,17.574522,0,0
Sri Lanka,LKA,1971,17.690094,0,0
Sri Lanka,LKA,1972,18.611622,0,0
Sri Lanka,LKA,1973,19.797039,0,0
Sri Lanka,LKA,1974,15.812426,0,0
Sri Lanka,LKA,1975,16.39198,0,0
Sri Lanka,LKA,1976,15.96242,0,0.005138889
Sri Lanka,LKA,1977,17.061384,0,0.0293075
Sri Lanka,LKA,1978,17.617271,0,0.03048
Sri Lanka,LKA,1979,18.467768,0,0.019777779
Sri Lanka,LKA,1980,18.610117,0,0.026666667
Sri Lanka,LKA,1981,19.500782,0,0.014805555
Sri Lanka,LKA,1982,21.070389,0,0.20705806
Sri Lanka,LKA,1983,21.86579,0,0.20808388
Sri Lanka,LKA,1984,20.623968,0,0.404445
Sri Lanka,LKA,1985,18.36743,0,0.24471833
Sri Lanka,LKA,1986,19.134302,0,0.09158639
Sri Lanka,LKA,1987,21.290077,0,0.08572472
Sri Lanka,LKA,1988,19.793789,0,0.043961387
Sri Lanka,LKA,1989,18.507244,0,0.005138889
Sri Lanka,LKA,1990,20.58785,0,0
Sri Lanka,LKA,1991,20.604216,0,0.006583334
Sri Lanka,LKA,1992,23.416904,0,0.006583334
Sri Lanka,LKA,1993,23.671654,0,0.004472222
Sri Lanka,LKA,1994,25.714018,0,0.004027778
Sri Lanka,LKA,1995,27.378433,0,0.011638889
Sri Lanka,LKA,1996,33.236603,0,0.002416667
Sri Lanka,LKA,1997,34.04012,0,0
Sri Lanka,LKA,1998,35.576878,0,0.002272222
Sri Lanka,LKA,1999,38.35613,0,0
Sri Lanka,LKA,2000,44.056526,0,0.003944445
Sri Lanka,LKA,2001,42.859432,0,0.001025
Sri Lanka,LKA,2002,45.48564,0,0.12653555
Sri Lanka,LKA,2003,44.725185,0,0.69488335
Sri Lanka,LKA,2004,44.74943,0,0.1828061
Sri Lanka,LKA,2005,51.173447,0,0.67949665
Sri Lanka,LKA,2006,52.58453,0,0.5096592
Sri Lanka,LKA,2007,55.728626,0,0.49720332
Sri Lanka,LKA,2008,51.22881,0,0.67033803
Sri Lanka,LKA,2009,52.808617,0,0.68228084
Sri Lanka,LKA,2010,52.980667,0,0.6970081
Sri Lanka,LKA,2011,59.077347,0,3.478508
Sri Lanka,LKA,2012,63.094196,0,5.303183
Sri Lanka,LKA,2013,53.987404,0,5.5788774
Sri Lanka,LKA,2014,61.107456,0,10.707202
Sri Lanka,LKA,2015,63.771805,0,14.409016
Sri Lanka,LKA,2016,75.87825,0,15.2540245
Sri Lanka,LKA,2017,73.499016,0,15.801333
Sri Lanka,LKA,2018,70.724884,0,15.269992
Sri Lanka,LKA,2019,76.57342,0,16.297167
Sri Lanka,LKA,2020,69.272,0,17.491867
Sri Lanka,LKA,2021,66.699326,,16.77748
Sweden,SWE,1965,229.70325,0,25.92705
Sweden,SWE,1966,259.65668,0,24.740417
Sweden,SWE,1967,258.7804,0,24.55678
Sweden,SWE,1968,292.71017,0,21.454315
Sweden,SWE,1969,313.51505,0,20.949097
Sweden,SWE,1970,341.1421,0,22.130146
Sweden,SWE,1971,320.8071,0,19.949358
Sweden,SWE,1972,329.2851,0,17.139631
Sweden,SWE,1973,336.59183,0,18.945211
Sweden,SWE,1974,302.31848,0,20.930023
Sweden,SWE,1975,301.48468,0,22.575237
Sweden,SWE,1976,332.42618,0,21.671343
Sweden,SWE,1977,322.3305,0,17.201967
Sweden,SWE,1978,389.0616,0,17.646048
Sweden,SWE,1979,418.84644,0,20.846624
Sweden,SWE,1980,369.62616,0,19.86897
Sweden,SWE,1981,332.4578,0,17.085283
Sweden,SWE,1982,309.068,0,19.009607
Sweden,SWE,1983,268.6586,0,23.82295
Sweden,SWE,1984,256.70612,0,28.746895
Sweden,SWE,1985,275.22202,0.7138414,33.84138
Sweden,SWE,1986,293.94498,1.8797678,36.079098
Sweden,SWE,1987,253.78844,2.5105367,35.62356
Sweden,SWE,1988,237.5639,3.2286325,34.971607
Sweden,SWE,1989,228.21938,4.31798,32.97284
Sweden,SWE,1990,227.74013,6.009883,34.45712
Sweden,SWE,1991,196.22267,6.420767,33.636505
Sweden,SWE,1992,206.68947,7.2472377,31.32087
Sweden,SWE,1993,203.1321,7.909355,31.88939
Sweden,SWE,1994,215.15242,7.8520327,32.364464
Sweden,SWE,1995,204.58392,7.85987,32.364185
Sweden,SWE,1996,218.79036,8.42212,35.84237
Sweden,SWE,1997,205.3378,8.319568,30.625977
Sweden,SWE,1998,231.65985,8.245899,30.83334
Sweden,SWE,1999,222.60262,8.263589,29.4732
Sweden,SWE,2000,192.10745,8.081546,29.83794
Sweden,SWE,2001,195.41196,9.117825,32.333935
Sweden,SWE,2002,198.44182,9.27882,34.7224
Sweden,SWE,2003,212.62779,9.252622,34.043278
Sweden,SWE,2004,203.5916,9.212317,35.02479
Sweden,SWE,2005,203.84422,8.77725,32.01512
Sweden,SWE,2006,205.53517,9.18875,35.34985
Sweden,SWE,2007,200.61662,9.483,32.937824
Sweden,SWE,2008,189.4598,8.61025,32.947243
Sweden,SWE,2009,182.322,11.495,23.227459
Sweden,SWE,2010,181.97824,15.468,32.03073
Sweden,SWE,2011,168.72264,12.21675,28.60131
Sweden,SWE,2012,166.22847,10.651,24.528612
Sweden,SWE,2013,164.07562,10.2365,25.037483
Sweden,SWE,2014,160.58344,8.40375,23.485413
Sweden,SWE,2015,157.47282,9.33575,23.468328
Sweden,SWE,2016,162.5844,9.989,23.028597
Sweden,SWE,2017,160.9119,9.61625,22.96996
Sweden,SWE,2018,153.67223,10.16875,23.032448
Sweden,SWE,2019,164.6312,10.20175,22.852974
Sweden,SWE,2020,146.9786,12.71675,18.894459
Sweden,SWE,2021,149.25673,13.047478,15.748913
Switzerland,CHE,1965,96.37957,0,14.833333
Switzerland,CHE,1966,102.46807,0,12.263889
Switzerland,CHE,1967,110.83246,0,10.344444
Switzerland,CHE,1968,122.932655,0,9.777778
Switzerland,CHE,1969,133.68282,0.0025,8.844444
Switzerland,CHE,1970,149.8176,0.385,7.588889
Switzerland,CHE,1971,158.97957,0.93,5.125
Switzerland,CHE,1972,162.98949,1.18,4.336111
Switzerland,CHE,1973,175.41582,1.5975,4.116667
Switzerland,CHE,1974,156.1069,3.365,3.55
Switzerland,CHE,1975,150.11577,5.42,2.661111
Switzerland,CHE,1976,156.01619,5.6575,2.5
Switzerland,CHE,1977,156.82472,6.46,2.9166667
Switzerland,CHE,1978,160.81917,7.0875,2.625
Switzerland,CHE,1979,154.1364,7.95,2.713889
Switzerland,CHE,1980,154.0199,9.07,3.9722223
Switzerland,CHE,1981,142.52438,9.785,5.875
Switzerland,CHE,1982,134.65762,10.335,5.197222
Switzerland,CHE,1983,147.3346,11.3625,4.536111
Switzerland,CHE,1984,142.62833,12.6725,5.827778
Switzerland,CHE,1985,145.1502,13.2675,5.852778
Switzerland,CHE,1986,158.84818,13.5875,5.036111
Switzerland,CHE,1987,149.62581,14.5675,4.686111
Switzerland,CHE,1988,150.06097,14.67,4
Switzerland,CHE,1989,143.99309,15.955,4.1361113
Switzerland,CHE,1990,154.29776,17.0775,4.1361113
Switzerland,CHE,1991,156.95248,19.17,3.5138888
Switzerland,CHE,1992,159.13806,20.15,2.4333334
Switzerland,CHE,1993,149.1138,21.14,2.038889
Switzerland,CHE,1994,154.10162,20.8525,2.0638888
Switzerland,CHE,1995,142.8001,22.98,2.213889
Switzerland,CHE,1996,147.92401,24.875,1.6555556
Switzerland,CHE,1997,155.62619,24.015,1.275
Switzerland,CHE,1998,157.54514,24.72,1.0583333
Switzerland,CHE,1999,152.87431,28.458334,1.1
Switzerland,CHE,2000,148.28627,28.3,1.6027777
Switzerland,CHE,2001,158.6958,29.455555,1.675
Switzerland,CHE,2002,150.41983,28.911112,1.5444444
Switzerland,CHE,2003,146.38762,30.558332,1.5861111
Switzerland,CHE,2004,145.67651,31.525,1.5055555
Switzerland,CHE,2005,148.30247,32.363888,1.6777778
Switzerland,CHE,2006,151.99466,31.469444,1.8111111
Switzerland,CHE,2007,137.10698,30.641666,2.0277777
Switzerland,CHE,2008,146.14087,32.64722,1.8222222
Switzerland,CHE,2009,148.44896,31.336111,1.7194444
Switzerland,CHE,2010,137.77156,35.002777,1.725
Switzerland,CHE,2011,133.62918,31.047222,1.5944444
Switzerland,CHE,2012,136.13542,34.033333,1.4361111
Switzerland,CHE,2013,142.49484,35.841667,1.5472223
Switzerland,CHE,2014,127.74398,31.047222,1.5833334
Switzerland,CHE,2015,129.33615,33.172222,1.4472222
Switzerland,CHE,2016,122.2246,34.85,1.3305556
Switzerland,CHE,2017,125.23693,34.997223,1.2805556
Switzerland,CHE,2018,120.70854,33.197224,1.1916667
Switzerland,CHE,2019,123.37561,34.058334,1.0583333
Switzerland,CHE,2020,102.9138,33.14722,1.0166667
Switzerland,CHE,2021,103.36625,36.04156,1.0138888
Taiwan,TWN,1965,25.688173,2.307175,34.71555
Taiwan,TWN,1966,30.388777,2.589275,34.52947
Taiwan,TWN,1967,36.092865,3.3449,35.04119
Taiwan,TWN,1968,43.046486,4.7151,35.32031
Taiwan,TWN,1969,51.549316,5.9241,32.42444
Taiwan,TWN,1970,61.906002,5.6202574,31.68012
Taiwan,TWN,1971,86.650536,11.297574,28.13297
Taiwan,TWN,1972,93.771324,13.151974,26.79552
Taiwan,TWN,1973,119.62499,15.177548,23.98106
Taiwan,TWN,1974,107.38309,15.976367,24.41137
Taiwan,TWN,1975,124.44162,15.86225,22.25982
Taiwan,TWN,1976,160.90163,19.747042,23.57401
Taiwan,TWN,1977,177.99306,20.840843,26.99323
Taiwan,TWN,1978,208.59233,20.528927,29.78443
Taiwan,TWN,1979,209.5899,19.817171,37.59979
Taiwan,TWN,1980,217.76823,20.499619,44.48475
Taiwan,TWN,1981,191.71028,17.468376,41.0539
Taiwan,TWN,1982,216.21272,13.359276,48.153667
Taiwan,TWN,1983,216.6807,13.855264,64.99985
Taiwan,TWN,1984,207.55226,13.94178,75.407715
Taiwan,TWN,1985,205.69667,12.49892,79.88107
Taiwan,TWN,1986,229.20526,11.388483,97.247536
Taiwan,TWN,1987,241.05963,11.518417,105.21525
Taiwan,TWN,1988,281.1456,13.138313,121.93394
Taiwan,TWN,1989,313.0753,13.235776,127.18467
Taiwan,TWN,1990,324.8757,21.242907,125.6601
Taiwan,TWN,1991,337.32336,30.850605,137.64064
Taiwan,TWN,1992,350.88788,30.593306,159.02313
Taiwan,TWN,1993,373.52438,32.01735,178.81401
Taiwan,TWN,1994,397.5515,38.88453,186.09624
Taiwan,TWN,1995,432.55786,43.456387,191.85173
Taiwan,TWN,1996,432.6465,44.342564,216.37762
Taiwan,TWN,1997,444.44904,52.02493,247.48338
Taiwan,TWN,1998,461.01422,61.644417,268.50342
Taiwan,TWN,1999,493.11035,62.734768,277.2957
Taiwan,TWN,2000,501.70447,67.67396,326.856
Taiwan,TWN,2001,519.79895,72.894005,342.9976
Taiwan,TWN,2002,519.2651,81.52753,371.88583
Taiwan,TWN,2003,542.34515,84.14759,396.44778
Taiwan,TWN,2004,554.8023,102.36428,412.37943
Taiwan,TWN,2005,559.18445,103.200806,419.94257
Taiwan,TWN,2006,563.284,110.69849,440.8106
Taiwan,TWN,2007,584.2241,117.44902,461.68237
Taiwan,TWN,2008,551.665,127.65959,442.00507
Taiwan,TWN,2009,541.6952,124.667755,421.60495
Taiwan,TWN,2010,567.0009,154.79768,452.3208
Taiwan,TWN,2011,523.941,170.39932,468.85687
Taiwan,TWN,2012,517.6386,178.85228,458.43036
Taiwan,TWN,2013,532.58734,179.37906,467.62405
Taiwan,TWN,2014,549.42676,188.68169,472.62488
Taiwan,TWN,2015,564.006,201.8036,458.45123
Taiwan,TWN,2016,566.62585,209.65405,464.03384
Taiwan,TWN,2017,559.9253,232.45062,471.0609
Taiwan,TWN,2018,558.3449,236.62138,473.56345
Taiwan,TWN,2019,529.0313,232.5982,464.15848
Taiwan,TWN,2020,508.16095,248.84462,433.23257
Taiwan,TWN,2021,532.5453,272.90454,465.13922
Thailand,THA,1965,27.69635,0,0.52335
Thailand,THA,1966,32.691463,0,0.75595
Thailand,THA,1967,36.284153,0,1.34908
Thailand,THA,1968,47.828487,0,1.48864
Thailand,THA,1969,51.79971,0,1.58168
Thailand,THA,1970,60.30306,0,1.68635
Thailand,THA,1971,67.13238,0,1.3287275
Thailand,THA,1972,84.27273,0,1.0443972
Thailand,THA,1973,89.21048,0,1.1181897
Thailand,THA,1974,90.82001,0,1.6767553
Thailand,THA,1975,98.46377,0,1.6027186
Thailand,THA,1976,103.67075,0,1.8589972
Thailand,THA,1977,116.48012,0,1.7880194
Thailand,THA,1978,127.90059,0,2.302682
Thailand,THA,1979,130.51672,0,4.8418946
Thailand,THA,1980,136.36172,0,5.235454
Thailand,THA,1981,128.82382,2.75631,5.8236647
Thailand,THA,1982,116.8389,14.04904,7.5915174
Thailand,THA,1983,129.59941,16.53786,7.289033
Thailand,THA,1984,136.17995,24.69049,9.178233
